workout,start,end,exercise,weight,bodyweight,extraWeight,assistingWeight,distanceKM,distanceM,reps,rpm,time-per-500,calories,time,warmup,max,fail,checked,setComment,workoutComment,form,sleep,calories,stress
"Fredag kväll: axlar, rygg, bröst etc.",1751655817974,1751657895371,Dumbbell Shrug,25,,,,,,20,,,,,false,false,false,,,,,,,
"Fredag kväll: axlar, rygg, bröst etc.",1751655817974,1751657895371,Push-Up,,78,0,,,,10,,,,,false,false,false,,,,,,,
"Fredag lunch: framsida lår, baksida lår, rumpa etc.",1751623680826,1751626446828,Push-Up,,78,0,,,,25,,,,,false,false,false,,,,,,,
"Fredag lunch: framsida lår, baksida lår, rumpa etc.",1751623680826,1751626446828,Bench Press,20,,,,,,20,,,,,false,false,false,,,,,,,
"Fredag lunch: framsida lår, baksida lår, rumpa etc.",1751623680826,1751626446828,Bench Press,30,,,,,,8,,,,,false,false,false,,,,,,,
"Fredag lunch: framsida lår, baksida lår, rumpa etc.",1751623680826,1751626446828,Bench Press,40,,,,,,5,,,,,false,false,false,,,,,,,
"Fredag lunch: framsida lår, baksida lår, rumpa etc.",1751623680826,1751626446828,Bench Press,50,,,,,,5,,,,,false,false,false,,,,,,,
"Fredag lunch: framsida lår, baksida lår, rumpa etc.",1751623680826,1751626446828,Bench Press,40,,,,,,10,,,,,false,false,false,,,,,,,
"Fredag lunch: framsida lår, baksida lår, rumpa etc.",1751623680826,1751626446828,Bench Press,40,,,,,,15,,,,,false,false,false,,,,,,,
"Fredag lunch: framsida lår, baksida lår, rumpa etc.",1751623680826,1751626446828,Bench Press,40,,,,,,5,,,,,false,false,false,,,,,,,
"Fredag lunch: framsida lår, baksida lår, rumpa etc.",1751623680826,1751626446828,Tricep Pushdown With Rope,12,,,,,,12,,,,,false,false,false,,,,,,,
"Fredag lunch: framsida lår, baksida lår, rumpa etc.",1751623680826,1751626446828,Tricep Pushdown With Rope,8,,,,,,13,,,,,false,false,false,,,,,,,
"Fredag lunch: framsida lår, baksida lår, rumpa etc.",1751623680826,1751626446828,Tricep Pushdown With Rope,8,,,,,,10,,,,,false,false,false,,,,,,,
"Fredag lunch: framsida lår, baksida lår, rumpa etc.",1751623680826,1751626446828,Tricep Pushdown With Rope,12,,,,,,6,,,,,false,false,false,,,,,,,
"Fredag lunch: framsida lår, baksida lår, rumpa etc.",1751623680826,1751626446828,Tricep Pushdown With Rope,12,,,,,,5,,,,,false,false,false,,,,,,,
"Fredag lunch: framsida lår, baksida lår, rumpa etc.",1751623680826,1751626446828,Dumbbell Lunge,10,,,,,,4,,,,,false,false,false,,,,,,,
"Fredag lunch: framsida lår, baksida lår, rumpa etc.",1751623680826,1751626446828,Goblet Squat,12,,,,,,10,,,,,false,false,false,,,,,,,
"Fredag lunch: framsida lår, baksida lår, rumpa etc.",1751623680826,1751626446828,Squat,20,,,,,,10,,,,,false,false,false,,,,,,,
"Fredag lunch: framsida lår, baksida lår, rumpa etc.",1751623680826,1751626446828,Bench Dip,,78,0,,,,20,,,,,false,false,false,,,,,,,
"Fredag lunch: framsida lår, baksida lår, rumpa etc.",1751623680826,1751626446828,Crunch,,78,0,,,,50,,,,,false,false,false,,,,,,,
"Fredag lunch: framsida lår, baksida lår, rumpa etc.",1751623680826,1751626446828,Hanging Leg Raise,,78,,,,,5,,,,,false,false,false,,,,,,,
"Fredag lunch: framsida lår, baksida lår, rumpa etc.",1751623680826,1751626446828,Hanging Leg Raise,,78,,,,,7,,,,,false,false,false,,,,,,,
"Fredag lunch: framsida lår, baksida lår, rumpa etc.",1751623680826,1751626446828,Bar Hang,,78,0,,,,,,,,00:00:45,false,false,false,,,,,,,
"Fredag lunch: framsida lår, baksida lår, rumpa etc.",1751623680826,1751626446828,Bar Hang,,78,0,,,,,,,,00:01:00,false,false,false,,,,,,,
"Fredag lunch: framsida lår, baksida lår, rumpa etc.",1751623680826,1751626446828,Bar Hang,,78,0,,,,,,,,00:00:45,false,false,false,,,,,,,
"Fredag lunch: framsida lår, baksida lår, rumpa etc.",1751623680826,1751626446828,Plank,,78,0,,,,,,,,00:01:00,false,false,false,,,,,,,
"Fredag lunch: framsida lår, baksida lår, rumpa etc.",1751623680826,1751626446828,Plank,,78,0,,,,,,,,00:01:30,false,false,false,,,,,,,
"Fredag lunch: framsida lår, baksida lår, rumpa etc.",1751623680826,1751626446828,Rowing (Machine),,,,,0,,,0,0,0,00:02:00,false,false,false,,,,,,,
"Torsdag kväll: axlar, rygg, rumpa etc.",1751577863441,1751579522805,Overhead Press,20,,,,,,12,,,,,false,false,false,,,,,,,
"Torsdag kväll: axlar, rygg, rumpa etc.",1751577863441,1751579522805,Overhead Press,25,,,,,,8,,,,,false,false,false,,,,,,,
"Torsdag kväll: axlar, rygg, rumpa etc.",1751577863441,1751579522805,Overhead Press,27,,,,,,8,,,,,false,false,false,,,,,,,
"Torsdag kväll: axlar, rygg, rumpa etc.",1751577863441,1751579522805,Overhead Press,30,,,,,,5,,,,,false,false,false,,,,,,,
"Torsdag kväll: axlar, rygg, rumpa etc.",1751577863441,1751579522805,Overhead Press,30,,,,,,10,,,,,false,false,false,,,,,,,
"Torsdag kväll: axlar, rygg, rumpa etc.",1751577863441,1751579522805,Overhead Press,30,,,,,,5,,,,,false,false,false,,,,,,,
"Torsdag kväll: axlar, rygg, rumpa etc.",1751577863441,1751579522805,Barbell Curl,20,,,,,,12,,,,,false,false,false,,,,,,,
"Torsdag kväll: axlar, rygg, rumpa etc.",1751577863441,1751579522805,Barbell Curl,25,,,,,,8,,,,,false,false,false,,,,,,,
"Torsdag kväll: axlar, rygg, rumpa etc.",1751577863441,1751579522805,Barbell Curl,27,,,,,,8,,,,,false,false,false,,,,,,,
"Torsdag kväll: axlar, rygg, rumpa etc.",1751577863441,1751579522805,Barbell Curl,30,,,,,,5,,,,,false,false,false,,,,,,,
"Torsdag kväll: axlar, rygg, rumpa etc.",1751577863441,1751579522805,Barbell Curl,30,,,,,,5,,,,,false,false,false,,,,,,,
"Torsdag kväll: axlar, rygg, rumpa etc.",1751577863441,1751579522805,Barbell Curl,30,,,,,,5,,,,,false,false,false,,,,,,,
"Torsdag kväll: axlar, rygg, rumpa etc.",1751577863441,1751579522805,Plank,,78,0,,,,,,,,00:04:00,false,false,false,,,,,,,
"Torsdag kväll: axlar, rygg, rumpa etc.",1751577863441,1751579522805,Plank,,78,0,,,,,,,,00:02:01,false,false,false,,,,,,,
"Torsdag kväll: axlar, rygg, rumpa etc.",1751577863441,1751579522805,Plank,,78,0,,,,,,,,00:01:00,false,false,false,,,,,,,
"Torsdag kväll: axlar, rygg, rumpa etc.",1751577863441,1751579522805,Kettlebell Swing,24,,,,,,20,,,,,false,false,false,,,,,,,
"Torsdag kväll: axlar, rygg, rumpa etc.",1751577863441,1751579522805,Kettlebell Swing,24,,,,,,25,,,,,false,false,false,,,,,,,
"Torsdag kväll: axlar, rygg, rumpa etc.",1751577863441,1751579522805,Kettlebell Swing,24,,,,,,20,,,,,false,false,false,,,,,,,
"Tisdag lunch: rygg, rumpa, framsida lår etc.",1751361981213,1751364880101,Machine Lat Pulldown,18,,,,,,10,,,,,false,false,false,,,,,,,
"Tisdag lunch: rygg, rumpa, framsida lår etc.",1751361981213,1751364880101,Machine Lat Pulldown,30,,,,,,10,,,,,false,false,false,,,,,,,
"Tisdag lunch: rygg, rumpa, framsida lår etc.",1751361981213,1751364880101,Machine Lat Pulldown,36,,,,,,10,,,,,false,false,false,,,,,,,
"Tisdag lunch: rygg, rumpa, framsida lår etc.",1751361981213,1751364880101,Machine Lat Pulldown,36,,,,,,8,,,,,false,false,false,,,,,,,
"Tisdag lunch: rygg, rumpa, framsida lår etc.",1751361981213,1751364880101,Machine Lat Pulldown,42,,,,,,5,,,,,false,false,false,,,,,,,
"Tisdag lunch: rygg, rumpa, framsida lår etc.",1751361981213,1751364880101,Machine Lat Pulldown,42,,,,,,8,,,,,false,false,false,,,,,,,
"Tisdag lunch: rygg, rumpa, framsida lår etc.",1751361981213,1751364880101,Machine Lat Pulldown,36,,,,,,12,,,,,false,false,false,,,,,,,
"Tisdag lunch: rygg, rumpa, framsida lår etc.",1751361981213,1751364880101,Machine Lat Pulldown,36,,,,,,8,,,,,false,false,false,,,,,,,
"Tisdag lunch: rygg, rumpa, framsida lår etc.",1751361981213,1751364880101,Machine Lat Pulldown,36,,,,,,7,,,,,false,false,false,,,,,,,
"Tisdag lunch: rygg, rumpa, framsida lår etc.",1751361981213,1751364880101,Machine Lat Pulldown,36,,,,,,10,,,,,false,false,false,,,,,,,
"Tisdag lunch: rygg, rumpa, framsida lår etc.",1751361981213,1751364880101,Pull-Up,,78,0,,,,1,,,,,false,false,false,,,,,,,
"Tisdag lunch: rygg, rumpa, framsida lår etc.",1751361981213,1751364880101,Barbell Row,20,,,,,,10,,,,,false,false,false,,,,,,,
"Tisdag lunch: rygg, rumpa, framsida lår etc.",1751361981213,1751364880101,Barbell Row,30,,,,,,10,,,,,false,false,false,,,,,,,
"Tisdag lunch: rygg, rumpa, framsida lår etc.",1751361981213,1751364880101,Barbell Row,30,,,,,,10,,,,,false,false,false,,,,,,,
"Tisdag lunch: rygg, rumpa, framsida lår etc.",1751361981213,1751364880101,Barbell Row,40,,,,,,8,,,,,false,false,false,,,,,,,
"Tisdag lunch: rygg, rumpa, framsida lår etc.",1751361981213,1751364880101,Barbell Row,30,,,,,,10,,,,,false,false,false,,,,,,,
"Tisdag lunch: rygg, rumpa, framsida lår etc.",1751361981213,1751364880101,Barbell Row,30,,,,,,6,,,,,false,false,false,,,,,,,
"Tisdag lunch: rygg, rumpa, framsida lår etc.",1751361981213,1751364880101,Chins (negativ),,78,0,,,,5,,,,,false,false,false,,,,,,,
"Tisdag lunch: rygg, rumpa, framsida lår etc.",1751361981213,1751364880101,Chins (negativ),,78,0,,,,3,,,,,false,false,false,,,,,,,
"Tisdag lunch: rygg, rumpa, framsida lår etc.",1751361981213,1751364880101,Deadlift,30,,,,,,10,,,,,false,false,false,,,,,,,
"Tisdag lunch: rygg, rumpa, framsida lår etc.",1751361981213,1751364880101,Deadlift,40,,,,,,6,,,,,false,false,false,,,,,,,
"Tisdag lunch: rygg, rumpa, framsida lår etc.",1751361981213,1751364880101,Deadlift,40,,,,,,10,,,,,false,false,false,,,,,,,
"Tisdag lunch: rygg, rumpa, framsida lår etc.",1751361981213,1751364880101,Dumbbell Walking Lunges,10,,,,,,6,,,,,false,false,false,,,,,,,
"Tisdag lunch: rygg, rumpa, framsida lår etc.",1751361981213,1751364880101,Dumbbell Walking Lunges,10,,,,,,6,,,,,false,false,false,,,,,,,
"Tisdag lunch: rygg, rumpa, framsida lår etc.",1751361981213,1751364880101,Plank,,78,0,,,,,,,,00:03:07,false,false,false,,,,,,,
"Tisdag lunch: rygg, rumpa, framsida lår etc.",1751361981213,1751364880101,Rowing (Machine),,,,,1.25,,,0,120,0,00:05:00,false,false,false,,,,,,,
"Tisdag lunch: rygg, rumpa, framsida lår etc.",1751361981213,1751364880101,Rowing (Machine),,,,,1.23,,,0,120,0,00:05:00,false,false,false,,,,,,,
"Tisdag lunch: rygg, rumpa, framsida lår etc.",1751361981213,1751364880101,Squat,0,,,,,,11,,,,,false,false,false,,,,,,,
"Måndag kväll: framsida lår, baksida lår, rumpa etc.",1751314288103,1751315514040,Barbell Curl,20,,,,,,10,,,,,false,false,false,,,,,,,
"Måndag kväll: framsida lår, baksida lår, rumpa etc.",1751314288103,1751315514040,Barbell Curl,25,,,,,,8,,,,,false,false,false,,,,,,,
"Måndag kväll: framsida lår, baksida lår, rumpa etc.",1751314288103,1751315514040,Barbell Curl,25,,,,,,8,,,,,false,false,false,,,,,,,
"Måndag kväll: framsida lår, baksida lår, rumpa etc.",1751314288103,1751315514040,Barbell Curl,27,,,,,,8,,,,,false,false,false,,,,,,,
"Måndag kväll: framsida lår, baksida lår, rumpa etc.",1751314288103,1751315514040,Barbell Curl,27,,,,,,7,,,,,false,false,false,,,,,,,
"Måndag kväll: framsida lår, baksida lår, rumpa etc.",1751314288103,1751315514040,Barbell Curl,27,,,,,,5,,,,,false,false,false,,,,,,,
"Måndag kväll: framsida lår, baksida lår, rumpa etc.",1751314288103,1751315514040,Barbell Curl,25,,,,,,5,,,,,false,false,false,,,,,,,
"Måndag kväll: framsida lår, baksida lår, rumpa etc.",1751314288103,1751315514040,Overhead Press,20,,,,,,10,,,,,false,false,false,,,,,,,
"Måndag kväll: framsida lår, baksida lår, rumpa etc.",1751314288103,1751315514040,Overhead Press,25,,,,,,8,,,,,false,false,false,,,,,,,
"Måndag kväll: framsida lår, baksida lår, rumpa etc.",1751314288103,1751315514040,Overhead Press,25,,,,,,8,,,,,false,false,false,,,,,,,
"Måndag kväll: framsida lår, baksida lår, rumpa etc.",1751314288103,1751315514040,Overhead Press,27,,,,,,8,,,,,false,false,false,,,,,,,
"Måndag kväll: framsida lår, baksida lår, rumpa etc.",1751314288103,1751315514040,Overhead Press,27,,,,,,7,,,,,false,false,false,,,,,,,
"Måndag kväll: framsida lår, baksida lår, rumpa etc.",1751314288103,1751315514040,Overhead Press,27,,,,,,5,,,,,false,false,false,,,,,,,
"Måndag kväll: framsida lår, baksida lår, rumpa etc.",1751314288103,1751315514040,Overhead Press,27,,,,,,8,,,,,false,false,false,,,,,,,
"Måndag kväll: framsida lår, baksida lår, rumpa etc.",1751314288103,1751315514040,Overhead Press,25,,,,,,5,,,,,false,false,false,,,,,,,
"Måndag kväll: framsida lår, baksida lår, rumpa etc.",1751314288103,1751315514040,Squat,0,,,,,,15,,,,,false,false,false,,,,,,,
"Måndag kväll: framsida lår, baksida lår, rumpa etc.",1751314288103,1751315514040,Goblet Squat,5,,,,,,15,,,,,false,false,false,,,,,,,
"Måndag kväll: framsida lår, baksida lår, rumpa etc.",1751314288103,1751315514040,Goblet Squat,10,,,,,,15,,,,,false,false,false,,,,,,,
"Måndag kväll: framsida lår, baksida lår, rumpa etc.",1751314288103,1751315514040,Goblet Squat,15,,,,,,10,,,,,false,false,false,,,,,,,
"Måndag kväll: framsida lår, baksida lår, rumpa etc.",1751314288103,1751315514040,Goblet Squat,20,,,,,,8,,,,,false,false,false,,,,,,,
"Måndag kväll: framsida lår, baksida lår, rumpa etc.",1751314288103,1751315514040,Goblet Squat,15,,,,,,10,,,,,false,false,false,,,,,,,
"Måndag kväll: framsida lår, baksida lår, rumpa etc.",1751314288103,1751315514040,Goblet Squat,15,,,,,,10,,,,,false,false,false,,,,,,,
"Måndag kväll: framsida lår, baksida lår, rumpa etc.",1751314288103,1751315514040,Goblet Squat,15,,,,,,7,,,,,false,false,false,,,,,,,
"Söndag kväll: rygg, rumpa, mage",1751220172496,1751221421201,Plank,,78,0,,,,,,,,00:01:00,false,false,false,,,,,,,
"Söndag kväll: rygg, rumpa, mage",1751220172496,1751221421201,Plank,,78,0,,,,,,,,00:01:00,false,false,false,,,,,,,
"Söndag kväll: rygg, rumpa, mage",1751220172496,1751221421201,Plank,,78,0,,,,,,,,00:01:00,false,false,false,,,,,,,
"Söndag kväll: rygg, rumpa, mage",1751220172496,1751221421201,Plank,,78,0,,,,,,,,00:01:30,false,false,false,,,,,,,
"Söndag kväll: rygg, rumpa, mage",1751220172496,1751221421201,Deadlift,50,,,,,,10,,,,,false,false,false,,,,,,,
"Söndag kväll: rygg, rumpa, mage",1751220172496,1751221421201,Deadlift,50,,,,,,8,,,,,false,false,false,,,,,,,
"Söndag kväll: rygg, rumpa, mage",1751220172496,1751221421201,Deadlift,50,,,,,,9,,,,,false,false,false,,,,,,,
"Söndag kväll: rygg, rumpa, mage",1751220172496,1751221421201,Deadlift,50,,,,,,5,,,,,false,false,false,,,,,,,
"Söndag kväll: rygg, rumpa, mage",1751220172496,1751221421201,Deadlift,60,,,,,,5,,,,,false,false,false,,,,,,,
"Söndag kväll: rygg, rumpa, mage",1751220172496,1751221421201,Crunch,,78,0,,,,50,,,,,false,false,false,,,,,,,
"Söndag kväll: rygg, rumpa, mage",1751220172496,1751221421201,Crunch,,78,0,,,,50,,,,,false,false,false,,,,,,,
"Söndag kväll: rygg, rumpa, mage",1751220172496,1751221421201,Dumbbell Shrug,25,,,,,,50,,,,,false,false,false,,,,,,,
"Söndag kväll: rygg, rumpa, mage",1751220172496,1751221421201,Dumbbell Shrug,25,,,,,,25,,,,,false,false,false,,,,,,,
"Söndag kväll: rygg, rumpa, mage",1751220172496,1751221421201,Kettlebell Swing,24,,,,,,20,,,,,false,false,false,,,,,,,
"Söndag kväll: rygg, rumpa, mage",1751220172496,1751221421201,Kettlebell Swing,24,,,,,,25,,,,,false,false,false,,,,,,,
"Tisdag förmiddag: biceps, mage, underarmar etc.",1750756630377,1750758624845,Rowing (Machine),,,,,1,,,0,200,0,00:05:00,false,false,false,,,,,,,
"Tisdag förmiddag: biceps, mage, underarmar etc.",1750756630377,1750758624845,Rowing (Machine),,,,,1.438,,,0,200,90,00:06:06,false,false,false,,,,,,,
"Tisdag förmiddag: biceps, mage, underarmar etc.",1750756630377,1750758624845,Dumbbell Curl,10,,,,,,10,,,,,false,false,false,,,,,,,
"Tisdag förmiddag: biceps, mage, underarmar etc.",1750756630377,1750758624845,EZ Curl,12,,,,,,10,,,,,false,false,false,,,,,,,
"Tisdag förmiddag: biceps, mage, underarmar etc.",1750756630377,1750758624845,EZ Curl,17,,,,,,12,,,,,false,false,false,,,,,,,
"Tisdag förmiddag: biceps, mage, underarmar etc.",1750756630377,1750758624845,EZ Curl,22,,,,,,12,,,,,false,false,false,,,,,,,
"Tisdag förmiddag: biceps, mage, underarmar etc.",1750756630377,1750758624845,EZ Curl,22,,,,,,10,,,,,false,false,false,,,,,,,
"Tisdag förmiddag: biceps, mage, underarmar etc.",1750756630377,1750758624845,EZ Curl,22,,,,,,10,,,,,false,false,false,,,,,,,
"Tisdag förmiddag: biceps, mage, underarmar etc.",1750756630377,1750758624845,EZ Curl,22,,,,,,7,,,,,false,false,false,,,,,,,
"Tisdag förmiddag: biceps, mage, underarmar etc.",1750756630377,1750758624845,Crunch,,74.6,0,,,,50,,,,,false,false,false,,,,,,,
"Tisdag förmiddag: biceps, mage, underarmar etc.",1750756630377,1750758624845,Sit-Up,,74.6,0,,,,25,,,,,false,false,false,,,,,,,
"Tisdag förmiddag: biceps, mage, underarmar etc.",1750756630377,1750758624845,Sit-Up,,74.6,0,,,,25,,,,,false,false,false,,,,,,,
"Tisdag förmiddag: biceps, mage, underarmar etc.",1750756630377,1750758624845,Sit-Up,,74.6,0,,,,25,,,,,false,false,false,,,,,,,
"Tisdag förmiddag: biceps, mage, underarmar etc.",1750756630377,1750758624845,Tricep Pushdown With Rope,12,,,,,,10,,,,,false,false,false,,,,,,,
"Måndag kväll: axlar, rygg, rumpa etc.",1750709126031,1750710515105,Push-Up,,74.6,0,,,,20,,,,,false,false,false,,,,4,1,1,
"Måndag kväll: axlar, rygg, rumpa etc.",1750709126031,1750710515105,Push-Up,,74.6,0,,,,15,,,,,false,false,false,,,,4,1,1,
"Måndag kväll: axlar, rygg, rumpa etc.",1750709126031,1750710515105,Push-Up,,74.6,0,,,,15,,,,,false,false,false,,,,4,1,1,
"Måndag kväll: axlar, rygg, rumpa etc.",1750709126031,1750710515105,Push-Up,,74.6,0,,,,15,,,,,false,false,false,,,,4,1,1,
"Måndag kväll: axlar, rygg, rumpa etc.",1750709126031,1750710515105,Push-Up,,74.6,0,,,,10,,,,,false,false,false,,,,4,1,1,
"Måndag kväll: axlar, rygg, rumpa etc.",1750709126031,1750710515105,Push-Up,,74.6,0,,,,10,,,,,false,false,false,,,,4,1,1,
"Måndag kväll: axlar, rygg, rumpa etc.",1750709126031,1750710515105,Overhead Press,20,,,,,,10,,,,,false,false,false,,,,4,1,1,
"Måndag kväll: axlar, rygg, rumpa etc.",1750709126031,1750710515105,Goblet Squat,24,,,,,,10,,,,,false,false,false,,,,4,1,1,
"Måndag kväll: axlar, rygg, rumpa etc.",1750709126031,1750710515105,Kettlebell Swing,24,,,,,,15,,,,,false,false,false,,,,4,1,1,
"Måndag kväll: axlar, rygg, rumpa etc.",1750709126031,1750710515105,Kettlebell Swing,24,,,,,,50,,,,,false,false,false,,,,4,1,1,
"Måndag kväll: axlar, rygg, rumpa etc.",1750709126031,1750710515105,Kettlebell Swing,24,,,,,,15,,,,,false,false,false,,,,4,1,1,
"Måndag kväll: axlar, rygg, rumpa etc.",1750709126031,1750710515105,Kettlebell Swing,24,,,,,,20,,,,,false,false,false,,,,4,1,1,
"Måndag kväll: axlar, rygg, rumpa etc.",1750709126031,1750710515105,Dumbbell Shrug,25,,,,,,20,,,,,false,false,false,,,,4,1,1,
"Måndag kväll: axlar, rygg, rumpa etc.",1750709126031,1750710515105,Bench Dip,,74.6,0,,,,25,,,,,false,false,false,,,,4,1,1,
"Måndag kväll: axlar, rygg, rumpa etc.",1750709126031,1750710515105,Bench Dip,,74.6,0,,,,25,,,,,false,false,false,,,,4,1,1,
"Måndag lunch: axlar, rygg, biceps",1749463646510,1749464262553,Overhead Press,20,,,,,,15,,,,,false,false,false,,,,,,,
"Måndag lunch: axlar, rygg, biceps",1749463646510,1749464262553,Overhead Press,25,,,,,,12,,,,,false,false,false,,,,,,,
"Måndag lunch: axlar, rygg, biceps",1749463646510,1749464262553,Overhead Press,27,,,,,,10,,,,,false,false,false,,,,,,,
"Måndag lunch: axlar, rygg, biceps",1749463646510,1749464262553,Overhead Press,27,,,,,,8,,,,,false,false,false,,,,,,,
"Måndag lunch: axlar, rygg, biceps",1749463646510,1749464262553,Barbell Curl,20,,,,,,12,,,,,false,false,false,,,,,,,
"Måndag lunch: axlar, rygg, biceps",1749463646510,1749464262553,Barbell Curl,25,,,,,,10,,,,,false,false,false,,,,,,,
"Måndag lunch: axlar, rygg, biceps",1749463646510,1749464262553,Barbell Curl,27,,,,,,7,,,,,false,false,false,,,,,,,
"Måndag lunch: axlar, rygg, biceps",1749463646510,1749464262553,Barbell Curl,27,,,,,,8,,,,,false,false,false,,,,,,,
"Måndag lunch: axlar, rygg, biceps",1749463646510,1749464262553,Dumbbell Shrug,25,,,,,,30,,,,,false,false,false,,,,,,,
"Måndag lunch: axlar, rygg, biceps",1749463646510,1749464262553,Dumbbell Shrug,25,,,,,,25,,,,,false,false,false,,,,,,,
"Måndag lunch: axlar, rygg, biceps",1749463646510,1749464262553,Dumbbell Shrug,25,,,,,,20,,,,,false,false,false,,,,,,,
"Torsdag förmiddag: rygg, rumpa, axlar",1749108963542,1749109912356,Deadlift,30,,,,,,10,,,,,false,false,false,,,,,,,
"Torsdag förmiddag: rygg, rumpa, axlar",1749108963542,1749109912356,Deadlift,40,,,,,,5,,,,,false,false,false,,,,,,,
"Torsdag förmiddag: rygg, rumpa, axlar",1749108963542,1749109912356,Deadlift,40,,,,,,5,,,,,false,false,false,,,,,,,
"Torsdag förmiddag: rygg, rumpa, axlar",1749108963542,1749109912356,Deadlift,50,,,,,,5,,,,,false,false,false,,,,,,,
"Torsdag förmiddag: rygg, rumpa, axlar",1749108963542,1749109912356,Deadlift,40,,,,,,10,,,,,false,false,false,,,,,,,
"Torsdag förmiddag: rygg, rumpa, axlar",1749108963542,1749109912356,Overhead Press,20,,,,,,12,,,,,false,false,false,,,,,,,
