"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Push standard 2022","10 Mar 2022, 19:04","10 Mar 2022, 20:28","","Cable Fly Crossovers",,"",2,"normal",7.5,14,,,
"Push standard 2022","10 Mar 2022, 19:04","10 Mar 2022, 20:28","","Lateral Raise (Cable)",,"",0,"normal",5,12,,,
"Push standard 2022","10 Mar 2022, 19:04","10 Mar 2022, 20:28","","Lateral Raise (Cable)",,"",1,"normal",5,12,,,
"Push standard 2022","10 Mar 2022, 19:04","10 Mar 2022, 20:28","","Lateral Raise (Cable)",,"",2,"normal",5,11,,,
"Push standard 2022","10 Mar 2022, 19:04","10 Mar 2022, 20:28","","Triceps pushdown (Cable - Rope)",,"",0,"normal",22.5,12,,,
"Push standard 2022","10 Mar 2022, 19:04","10 Mar 2022, 20:28","","Triceps pushdown (Cable - Rope)",,"",1,"normal",22.5,10,,,
"Push standard 2022","10 Mar 2022, 19:04","10 Mar 2022, 20:28","","Triceps pushdown (Cable - Rope)",,"",2,"normal",22.5,10,,,
"Push standard 2022","10 Mar 2022, 19:04","10 Mar 2022, 20:28","","Triceps Extension (Cable)",,"",0,"normal",20,8,,,
"Push standard 2022","10 Mar 2022, 19:04","10 Mar 2022, 20:28","","Triceps Extension (Cable)",,"",1,"normal",20,7,,,
"Push standard 2022","10 Mar 2022, 19:04","10 Mar 2022, 20:28","","Triceps Extension (Cable)",,"",2,"normal",20,6,,,
"Pull 2022","7 Mar 2022, 20:35","7 Mar 2022, 21:27","","Lat Pulldown (Cable)",,"",0,"normal",70,8,,,
"Pull 2022","7 Mar 2022, 20:35","7 Mar 2022, 21:27","","Lat Pulldown (Cable)",,"",1,"normal",70,8,,,
"Pull 2022","7 Mar 2022, 20:35","7 Mar 2022, 21:27","","Lat Pulldown (Cable)",,"",2,"normal",70,8,,,
"Pull 2022","7 Mar 2022, 20:35","7 Mar 2022, 21:27","","Iso-Lateral Row (Machine)",,"",0,"normal",25,11,,,
"Pull 2022","7 Mar 2022, 20:35","7 Mar 2022, 21:27","","Iso-Lateral Row (Machine)",,"",1,"normal",25,11,,,
"Pull 2022","7 Mar 2022, 20:35","7 Mar 2022, 21:27","","Iso-Lateral Row (Machine)",,"",2,"normal",25,11,,,
"Pull 2022","7 Mar 2022, 20:35","7 Mar 2022, 21:27","","Face Pull",,"",0,"normal",25,10,,,
"Pull 2022","7 Mar 2022, 20:35","7 Mar 2022, 21:27","","Face Pull",,"",1,"normal",25,10,,,
"Pull 2022","7 Mar 2022, 20:35","7 Mar 2022, 21:27","","Face Pull",,"",2,"normal",25,12,,,
"Pull 2022","7 Mar 2022, 20:35","7 Mar 2022, 21:27","","Bicep Curl (Cable)",,"D handle en hand. Face away näst sista.",0,"normal",27.5,8,,,
"Pull 2022","7 Mar 2022, 20:35","7 Mar 2022, 21:27","","Bicep Curl (Cable)",,"D handle en hand. Face away näst sista.",1,"normal",27.5,8,,,
"Pull 2022","7 Mar 2022, 20:35","7 Mar 2022, 21:27","","Bicep Curl (Cable)",,"D handle en hand. Face away näst sista.",2,"normal",27.5,10,,,
"Pull 2022","7 Mar 2022, 20:35","7 Mar 2022, 21:27","","Bicep Curl (Cable)",,"D handle en hand. Face away näst sista.",3,"normal",12.5,6,,,
"Pull 2022","7 Mar 2022, 20:35","7 Mar 2022, 21:27","","Bicep Curl (Cable)",,"D handle en hand. Face away näst sista.",4,"normal",12.5,6,,,
"Pull 2022","7 Mar 2022, 20:35","7 Mar 2022, 21:27","","Bicep Curl (Cable)",,"D handle en hand. Face away näst sista.",5,"normal",10,8,,,
"Pull 2022","7 Mar 2022, 20:35","7 Mar 2022, 21:27","","Bicep Curl (Cable)",,"D handle en hand. Face away näst sista.",6,"normal",10,9,,,
"Legs 2","6 Mar 2022, 19:45","6 Mar 2022, 20:29","","Squat (Barbell)",,"",0,"normal",60,5,,,
"Legs 2","6 Mar 2022, 19:45","6 Mar 2022, 20:29","","Squat (Barbell)",,"",1,"normal",90,5,,,
"Legs 2","6 Mar 2022, 19:45","6 Mar 2022, 20:29","","Squat (Barbell)",,"",2,"normal",105,4,,,
"Legs 2","6 Mar 2022, 19:45","6 Mar 2022, 20:29","","Squat (Barbell)",,"",3,"normal",105,5,,,
"Legs 2","6 Mar 2022, 19:45","6 Mar 2022, 20:29","","Leg Press (Machine)",,"",0,"normal",120,8,,,
"Legs 2","6 Mar 2022, 19:45","6 Mar 2022, 20:29","","Leg Press (Machine)",,"",1,"normal",160,8,,,
"Legs 2","6 Mar 2022, 19:45","6 Mar 2022, 20:29","","Leg Press (Machine)",,"",2,"normal",160,8,,,
"Legs 2","6 Mar 2022, 19:45","6 Mar 2022, 20:29","","Leg Press (Machine)",,"",3,"normal",160,12,,,
"Legs 2","6 Mar 2022, 19:45","6 Mar 2022, 20:29","","Lying Leg Curl (Machine)",,"",0,"normal",40,8,,,
"Legs 2","6 Mar 2022, 19:45","6 Mar 2022, 20:29","","Lying Leg Curl (Machine)",,"",1,"normal",40,8,,,
"Legs 2","6 Mar 2022, 19:45","6 Mar 2022, 20:29","","Lying Leg Curl (Machine)",,"",2,"normal",40,7,,,
"Legs 2","6 Mar 2022, 19:45","6 Mar 2022, 20:29","","Leg Extension (Machine)",,"Upp 2, ner 1 sista",0,"normal",70,6,,,
"Legs 2","6 Mar 2022, 19:45","6 Mar 2022, 20:29","","Leg Extension (Machine)",,"Upp 2, ner 1 sista",1,"normal",70,10,,,
"Legs 2","6 Mar 2022, 19:45","6 Mar 2022, 20:29","","Leg Extension (Machine)",,"Upp 2, ner 1 sista",2,"normal",40,5,,,
"Push standard 2022","5 Mar 2022, 13:46","5 Mar 2022, 14:44","","Incline Bench Press (Dumbbell)",,"",0,"normal",30,8,,,
"Push standard 2022","5 Mar 2022, 13:46","5 Mar 2022, 14:44","","Incline Bench Press (Dumbbell)",,"",1,"normal",30,9,,,
"Push standard 2022","5 Mar 2022, 13:46","5 Mar 2022, 14:44","","Incline Bench Press (Dumbbell)",,"",2,"normal",30,10,,,
"Push standard 2022","5 Mar 2022, 13:46","5 Mar 2022, 14:44","","Chest Press (Machine)",,"",0,"normal",95,5,,,
"Push standard 2022","5 Mar 2022, 13:46","5 Mar 2022, 14:44","","Chest Press (Machine)",,"",1,"normal",95,5,,,
"Push standard 2022","5 Mar 2022, 13:46","5 Mar 2022, 14:44","","Chest Press (Machine)",,"",2,"normal",95,5,,,
"Push standard 2022","5 Mar 2022, 13:46","5 Mar 2022, 14:44","","Lateral Raise (Cable)",,"Höfthöjd",0,"normal",5,13,,,
"Push standard 2022","5 Mar 2022, 13:46","5 Mar 2022, 14:44","","Lateral Raise (Cable)",,"Höfthöjd",1,"normal",5,12,,,
"Push standard 2022","5 Mar 2022, 13:46","5 Mar 2022, 14:44","","Lateral Raise (Cable)",,"Höfthöjd",2,"normal",5,11,,,
"Push standard 2022","5 Mar 2022, 13:46","5 Mar 2022, 14:44","","Triceps Pushdown",,"Failure sista",0,"normal",35,8,,,
"Push standard 2022","5 Mar 2022, 13:46","5 Mar 2022, 14:44","","Triceps Pushdown",,"Failure sista",1,"normal",35,8,,,
"Push standard 2022","5 Mar 2022, 13:46","5 Mar 2022, 14:44","","Triceps Pushdown",,"Failure sista",2,"normal",35,8,,,
"Push standard 2022","5 Mar 2022, 13:46","5 Mar 2022, 14:44","","Triceps Extension (Cable)",,"Efter pushdown",0,"normal",15,10,,,
"Push standard 2022","5 Mar 2022, 13:46","5 Mar 2022, 14:44","","Triceps Extension (Cable)",,"Efter pushdown",1,"normal",15,9,,,
"Push standard 2022","5 Mar 2022, 13:46","5 Mar 2022, 14:44","","Triceps Extension (Cable)",,"Efter pushdown",2,"normal",15,9,,,
"Pull 2022","2 Mar 2022, 20:11","2 Mar 2022, 21:16","","Iso-Lateral Row (Machine)",,"",0,"normal",25,10,,,
"Pull 2022","2 Mar 2022, 20:11","2 Mar 2022, 21:16","","Iso-Lateral Row (Machine)",,"",1,"normal",27.5,10,,,
"Pull 2022","2 Mar 2022, 20:11","2 Mar 2022, 21:16","","Iso-Lateral Row (Machine)",,"",2,"normal",27.5,10,,,
"Pull 2022","2 Mar 2022, 20:11","2 Mar 2022, 21:16","","Deadlift (Barbell)",,"PB!",0,"normal",70,5,,,
"Pull 2022","2 Mar 2022, 20:11","2 Mar 2022, 21:16","","Deadlift (Barbell)",,"PB!",1,"normal",100,5,,,
